,title,text
128,"The Gardener XLIII: No, My Friends","No, my friends, I shall never be an
ascetic, whatever you may say.
    I shall never be and ascetic if she
does not take the vow with me.
    It is my firm resolve that if I
cannot find a shady shelter and a
companion for my penance, I shall
never turn ascetic.
    No, my friends, I shall never leave
my hearth and home, and retire into
the forest solitude, if rings no merry
laughter in its echoing shade and if
the end of no saffron mantle flutters
in the wind; if its silence is not
deepened by soft whispers.
    I shall never be an ascetic."
129,"The Gardener XLIV: Reverend Sir, Forgive","Reverend sir, forgive this pair of
sinners. Spring winds to-day are
blowing in wild eddies, driving dust
and dead leaves away, and with them
your lessons are all lost.
    Do not say, father, that life is a
vanity.
    For we have made truce with death
for once, and only for a few fragrant
hours we two have been made immortal.
    Even if the king's army came and
fiercely fell upon us we should sadly
shake our heads and say, Brothers,
you are disturbing us. If you must
have this noisy game, go and clatter
your arms elsewhere. Since only for
a few fleeting moments we have been
made immortal.
    If friendly people came and flocked
around us, we should humbly bow to
them and say, This extravagant good
fortune is an embarrassment to us.
Room is scarce in the infinite sky
where we dwell. For in the spring-
time flowers come in crowds, and the
busy wings of bees jostle each other.
Our little heaven, where dwell only
we two immortals, is too absurdly
narrow."
130,The Gardener XLV: To the Guests,"To the guests that must go bid
God's speed and brush away all traces
of their steps.
    Take to your bosom with a smile
what is easy and simple and near.
    To-day is the festival of phantoms
that know not when they die.
    Let your laughter be but a meaning-
less mirth like twinkles of light on
the ripples.
    Let your life lightly dance on the
edges of Time like dew on the tip of
a leaf.
    Strike in chords from your harp
fitful momentary rhythms."
131,The Gardener XLVI: You Left Me,"You left me and went on your way.
    I thought I should mourn for you
and set your solitary image in my
heart wrought in a golden song.
    But ah, my evil fortune, time is
short.
    Youth wanes year after year; the
spring days are fugitive; the frail
flowers die for nothing, and the wise
man warns me that life is but a
dewdrop on the lotus leaf.
    Should I neglect all this to gaze after
one who has turned her back on me?
    That would be rude and foolish,
for time is short.
    Then, come, my rainy nights with
pattering feet; smile, my golden
autumn; come, careless April, scatter-
ing your kisses abroad.
    You come, and you, and you also!
    My loves, you know we are mortals.
Is it wise to break one's heart for the
one who takes her heart away? For
time is short.
    It is sweet to sit in a corner to muse
and write in rhymes that you are all
my world.
    It is heroic to hug one's sorrow and
determine not to be consoled.
    But a fresh face peeps across my
door and raise its eyes to my eyes.
    I cannot but wipe away my tears
and change the tune of my song.
    For time is short."
132,The Gardener XLVIII: Free Me,"Free me from the bonds of your
sweetness, my love! Nor more of this
wine of kisses.
    This mist of heavy incense stifles
my heart.
    Open the doors, make room for the
morning light.
    I am lost in you, wrapped in the
folds of your caresses.
    Free me from your spells, and give
me back the manhood to offer you my
freed heart."
133,The Gardener XVI: Hands Cling to Eyes,"Hands cling to hands and eyes linger
on eyes: thus begins the record of our
hearts.
    It is the moonlit night of March;
the sweet smell of henna is in the air;
my flute lies on the earth neglected
and your garland of flowers is
unfinished.
    This love between you and me is
simple as a song.
    Your veil of the saffron colour
makes my eyes drunk.
    The jasmine wreath that you wove
me thrills to my heart like praise.
    It is a game of giving and with-
holding, revealing and screening again;
some smiles and some little shyness,
and some sweet useless struggles.
    This love between you and me is
simple as a song.
    No mystery beyond the present;
no striving for the impossible; no
shadow behind the charm; no groping
in the depth of the dark.
    This love between you and me is
simple as a song.
    We do not stray out of all words
into the ever silent; we do not raise
our hands to the void for things
beyond hope.
    It is enough what we give and we
get.
    We have not crushed the joy to
the utmost to wring from it the wine
of pain.
    This love between you and me is
simple as a song."
134,The Gardener XVIII: When Two Sisters,"When the two sisters go to fetch
water, they come to this spot and
they smile.
    They must be aware of somebody
who stands behind the trees when-
ever they go to fetch water.
    The two sisters whisper to each
other when they pass this spot.
    They must have guessed the secret
of that somebody who stands behind
the trees whenever they go to
fetch water.
    Their pitchers lurch suddenly, and
water spills when they reach this
spot.
    They must have found out that
somebody's heart is beating who
stands behind the trees whenever
they go to fetch water.
    The two sisters glance at each other
when they come to this spot, and they
smile.
    There is a laughter in their swift-
stepping feet, which makes confusion
in somebody's mind who stands behind
the trees whenever they go to
fetch water."
135,The Gardener XX: Day After Day He Comes,"Day after day he comes and goes
away.
    Go, and give him a flower from my
hair, my friend.
    If he asks who was it that sent it, I
entreat you do not tell him my name--
for he only comes and goes away.
    He sits on the dust under the tree.
    Spread there a seat with flowers and
leaves, my friend.
    His eyes are sad, and they bring
sadness to my heart.
    He does not speak what he has in
mind; he only comes and goes away."
136,The Gardener XXCIII: She Dwelt on the Hillside,"She dwelt on the hillside by edge
of a maize-field, near the spring that
flows in laughing rills through the
solemn shadows of ancient trees. The
women came there to fill their jars,
and travellers would sit there to rest
and talk. She worked and dreamed
daily to the tune of the bubbling
stream.
    One evening the stranger came down
from the cloud-hidden peak; his locks
were tangled like drowsy snakes. We
asked in wonder, ""Who are you?""
He answered not but sat by the
garrulous stream and silently gazed at
the hut where she dwelt. Our hearts
quaked in fear and we came back home
when it was night.
    Next morning when the women
came to fetch water at the spring by
the deodar trees, they found the doors
open in her hut, but her voice was gone
and where was her smiling face?
The empty jar lay on the floor and her
lamp had burnt itself out in the
corner. No one knew where she had
fled to before it was morning--and the
stranger had gone.
    In the month of May the sun grew
strong and the snow melted, and we
sat by the spring and wept. We
wondered in our mind, ""Is there a
spring in the land where she has gone
and where she can fill her vessel in
these hot thirsty days?"" And we
asked each other in dismay, ""Is there
a land beyond these hills where we
live?""
    It was a summer night; the breeze
blew from the south; and I sat in her
deserted room where the lamp stood
still unlit. When suddenly from
before my eyes the hills vanished like
curtains drawn aside. ""Ah, it is
she who comes. How are you, my
child? Are you happy? But where
can you shelter under this open sky?
And, alas! our spring is not here to
allay your thirst.""
    ""Here is the same sky,"" she said,
""only free from the fencing hills,--
this is the same stream grown into a
river,--the same earth widened into
a plain."" ""Everything is here,"" I
sighed, ""only we are not."" She
smiled sadly and said, ""You are in
my heart."" I woke up and heard the
babbling of the stream and the rustling
of the deodars at night."
137,The Gardener XXI: Why Did He Choose,"Why did he choose to come to my
door, the wandering youth, when the
day dawned?
    As I come in and out I pass by him
every time, and my eyes are caught by
his face.
    I know not if I should speak to him
or keep silent. Why did he choose to
come to my door?
    The cloudy nights in July are dark;
the sky is soft blue in the autumn; the
spring days are restless with the south
wind.
    He weaves his songs with fresh
tunes every time.
    I turn from my work and my eyes
fill with the mist. Why did he choose
to come to my door?"
138,The Gardener XXII: When She Passed by Me,"When she passed by me with quick
steps, the end of her skirt touched
me.
    From the unknown island of a
heart came a sudden warm breath of
spring.
    A flutter of a flitting touch brushed
me and vanished in a moment, like a
torn flower petal blown in the breeze.
    It fell upon my heart like a sigh of
her body and whisper of her heart."
139,The Gardener XXIV: Do Not Keep to Yourself,"Do not keep to yourself the secret of
your heart, my friend!
    Say it to me, only to me, in secret.
    You who smile so gently, softly
whisper, my heart will hear it, not my
ears.
    The night is deep, the house is
silent, the birds' nests are shrouded
with sleep.
    Speak to me through hesitating
tears, through faltering smiles, through
sweet shame and pain, the secret of
your heart!"
140,The Gardener XXIX: Speak to Me,"Speak to me, my love! Tell me in
words what you sang.
    The night is dark. The stars are
lost in clouds. The wind is sighing
through the leaves.
    I will let loose my hair. My blue
cloak will cling round me like night. I
will clasp your head to my bosom; and
there in the sweet loneliness murmur
on your heart. I will shut my eyes
and listen. I will not look in your face.
    When your words are ended, we will
sit still and silent. Only the trees will
whisper in the dark.
    The night will pale. The day will
dawn. We shall look at each other's
eyes and go on our different paths.
    Speak to me, my love! Tell me in
words what you sang."
141,The Gardener XXVI: What Comes From Your Willing Hands,"""What comes from your willing
hands I take. I beg for nothing
more.""
    ""Yes, yes, I know you, modest
mendicant, you ask for all that one
has.""
    ""If there be a stray flower for me
I will wear it in my heart.""
    ""But if there be thorns?""
    ""I will endure them.""
    ""Yes, yes, I know you, modest
mendicant, you ask for all that one
has.""
    ""If but once you should raise your
loving eyes to my face it would make
my life sweet beyond death.""
    ""But if there be only cruel
glances?""
    ""I will keep them piercing my
heart.""
    ""Yes, yes, I know you, modest
mendicant, you ask for all that one
has."""
142,The Gardener XXVII: Trust Love,"""Trust love even if it brings sorrow.
Do not close up your heart.""
    ""Ah no, my friend, your words are
dark, I cannot understand them.""
    ""Pleasure is frail like a dewdrop,
while it laughs it dies. But sorrow is
strong and abiding. Let sorrowful
love wake in your eyes.""
    ""Ah no, my friend, your words are
dark, I cannot understand them.""
    ""The lotus blooms in the sight of
the sun, and loses all that it has. It
would not remain in bud in the
eternal winter mist.""
    ""Ah no, my friend, your words are
dark, I cannot understand them."""
143,The Gardener XXVIII: Your Questioning Eyes,"Your questioning eyes are sad. They
seek to know my meaning as the moon
would fathom the sea.
    I have bared my life before your
eyes from end to end, with nothing
hidden or held back. That is why you
know me not.
    If it were only a gem, I could break
it into a hundred pieces and string
them into a chain to put on your neck.
    If it were only a flower, round and
small and sweet, I could pluck it from
its stem to set it in your hair.
    But it is a heart, my beloved.
Where are its shores and its bottom?
    You know not the limits of this
kingdom, still you are its queen.
    If it were only a moment of pleasure
it would flower in an easy smile, and
you could see it and read it in a
moment.
    If it were merely a pain it would
melt in limpid tears, reflecting its
inmost secret without a word.
    But it is love, my beloved.
    Its pleasure and pain are boundless,
and endless its wants and wealth.
    It is as near to you as your life, but
you can never wholly know it."
144,"The Gardener XXXIV: Do Not Go, My Love","Do not go, my love, without asking
my leave.
    I have watched all night, and now
my eyes are heavy with sleep.
    I fear lest I lose you when I'm
sleeping.
    Do not go, my love, without asking
my leave.
    I start up and stretch my hands to
touch you. I ask myself, ""Is it a
dream?""
    Could I but entangle your feet with
my heart and hold them fast to my
breast!
    Do not go, my love, without asking
my leave."
145,"The Gardener XXXVIII: My Love, Once upon a Time","My love, once upon a time your poet
launched a great epic in his mind.
    Alas, I was not careful, and it struck
your ringing anklets and came to
grief.
    It broke up into scraps of songs and
lay scattered at your feet.
    All  my cargo of the stories of old
wars was tossed by the laughing waves
and soaked in tears and sank.
    You must make this loss good to me,
my love.
    If my claims to immortal fame after
death are scattered, make me immortal
while I live.
    And I will not mourn for my loss nor
blame you."
146,The Gift,"I want to give you something, my child, for we are drifting in the
stream of the world.
    Our lives will be carried apart, and our love forgotten.
    But I am not so foolish as to hope that I could buy your heart
with my gifts.
    Young is your life, your path long, and you drink the love we
bring you at one draught and turn and run away from us.
    You have your play and your playmates. What harm is there if
you have no time or thought for us!
    We, indeed, have leisure enough in old age to count the days
that are past, to cherish in our hearts what our hands have lost
for ever.
    The river runs swift with a song, breaking through all
barriers. But the mountain stays and remembers, and follows her
with his love."
147,The Golden Boat,"Clouds rumbling in the sky; teeming rain.
I sit on the river bank, sad and alone.
The sheaves lie gathered, harvest has ended,
The river is swollen and fierce in its flow.
As we cut the paddy it started to rain.

One small paddy-field, no one but me -
Flood-waters twisting and swirling everywhere.
Trees on the far bank; smear shadows like ink
On a village painted on deep morning grey.
On this side a paddy-field, no one but me.

Who is this, steering close to the shore
Singing? I feel that she is someone I know.
The sails are filled wide, she gazes ahead,
Waves break helplessly against the boat each side.
I watch and feel I have seen her face before.

Oh to what foreign land do you sail?
Come to the bank and moor your boat for a while.
Go where you want to, give where you care to,
But come to the bank a moment, show your smile -
Take away my golden paddy when you sail.

Take it, take as much as you can load.
Is there more? No, none, I have put it aboard.
My intense labour here by the river -
I have parted with it all, layer upon layer;
Now take me as well, be kind, take me aboard.

No room, no room, the boat is too small.
Loaded with my gold paddy, the boat is full.
Across the rain-sky clouds heave to and fro,
On the bare river-bank, I remain alone -
What had has gone: the golden boat took all."
148,The Hero,"Mother, let us imagine we are travelling, and passing through a
strange and dangerous country.
    You are riding in a palanquin and I am trotting by you on a
red horse.
    It is evening and the sun goes down. The waste of Joradighi
lies wan and grey before us. The land is desolate and barren.
    You are frightened and thinking-""I know not where we have come
to.""
    I say to you, ""Mother, do not be afraid.""
    The meadow is prickly with spiky grass, and through it runs
a narrow broken path.
    There are no cattle to be seen in the wide field; they have
gone to their village stalls.
    It grows dark and dim on the land and sky, and we cannot tell
where we are going.
    Suddenly you call me and ask me in a whisper, ""What light is
that near the bank?""
    Just then there bursts out a fearful yell, and figures come
running towards us.
    You sit crouched in your palanquin and repeat the names of the
gods in prayer.
    The bearers, shaking in terror, hide themselves in the thorny
bush.
    I shout to you, ""Don't be afraid, mother. I am here.""
    With long sticks in their hands and hair all wild about their
heads, they come nearer and nearer.
    I shout, ""Have a care, you villains! One step more and you are
dead men.""
    They give another terrible yell and rush forward.
    You clutch my hand and say, ""Dear boy, for heaven's sake, keep
away from them.""
    I say, ""Mother, just you watch me.""
    Then I spur my horse for a wild gallop, and my sword and
buckler clash against each other.
    The fight becomes so fearful, mother, that it would give you
a cold shudder could you see it from your palanquin.
    Many of them fly, and a great number are cut to pieces.
    I know you are thinking, sitting all by yourself, that your
boy must be dead by this time.
    But I come to you all stained with blood, and say,""Mother, the
fight is over now.""
    You come out and kiss me, pressing me to your heart, and you
say to yourself,
    ""I don't know what I should do if I hadn't my boy to escort
me.""
    A thousand useless things happen day after day, and why
couldn't such a thing come true by chance?
    It would be like a story in a book.
    My brother would say, ""Is it possible? I always thought he was
so delicate!""
    Our village people would all say in amazement, ""Was it not
lucky that the boy was with his mother?"""
149,The Home,"I paced alone on the road across the field while the sunset was
hiding its last gold like a miser.
    The daylight sank deeper and deeper into the darkness, and the
widowed land, whose harvest had been reaped, lay silent.
    Suddenly a boy's shrill voice rose into the sky. He traversed
the dark unseen, leaving the track of his song across the hush of
the evening.
    His village home lay there at the end of the waste land,
beyond the sugar-cane field, hidden among the shadows of the banana
and the slender areca palm, the coconut and the dark green jack-
fruit trees.
    I stopped for a moment in my lonely way under the starlight,
and saw spread before me the darkened earth surrounding with her
arms countless homes furnished with cradles and beds, mother's
hearts and evening lamps, and young lives glad with a gladness that
knows nothing of its value for the world."
150,The Journey,"The morning sea of silence broke into ripples of bird songs;
and the flowers were all merry by the roadside;
and the wealth of gold was scattered through the rift of the clouds
while we busily went on our way and paid no heed.

We sang no glad songs nor played;
we went not to the village for barter;
we spoke not a word nor smiled;
we lingered not on the way.
We quickened our pace more and more as the time sped by.

The sun rose to the mid sky and doves cooed in the shade.
Withered leaves danced and whirled in the hot air of noon.
The shepherd boy drowsed and dreamed in the shadow of the banyan tree,
and I laid myself down by the water
and stretched my tired limbs on the grass.

My companions laughed at me in scorn;
they held their heads high and hurried on;
they never looked back nor rested;
they vanished in the distant blue haze.

They crossed many meadows and hills,
and passed through strange, far-away countries.
All honor to you, heroic host of the interminable path!
Mockery and reproach pricked me to rise,
but found no response in me.

I gave myself up for lost
in the depth of a glad humiliation
---in the shadow of a dim delight.

The repose of the sun-embroidered green gloom
slowly spread over my heart.
I forgot for what I had traveled,
and I surrendered my mind without struggle
to the maze of shadows and songs.

At last, when I woke from my slumber and opened my eyes,
I saw thee standing by me, flooding my sleep with thy smile.
How I had feared that the path was long and wearisome,
and the struggle to reach thee was hard!"
151,The Judge,"Say of him what you please, but I know my child's failings.
    I do not love him because he is good, but because he is my
little child.
    How should you know how dear he can be when you try to weigh
his merits against his faults?
    When I must punish him he becomes all the more a part of my
being.
    When I cause his tears to come my heart weeps with him.
    I alone have a right to blame and punish, for he only may
chastise who loves."
152,The Kiss,"Lips' language to lips' ears.
Two drinking each other's heart, it seems.
Two roving loves who have left home,
pilgrims to the confluence of lips.
Two waves rise by the law of love
to break and die on two sets of lips.
Two wild desires craving each other
meet at last at the body's limits.
Love's writing a song in dainty letters,
layers of kiss-calligraphy on lips.
Plucking flowers from two sets of lips
perhaps to thread them into a chain later.
This sweet union of lips
is the red marriage-bed of a pair of smiles."
153,The Land of the Exile,"Mother, the light has grown grey in the sky; I do not know what
the time is.
    There is no fun in my play, so I have come to you. It is
Saturday, our holiday.
    Leave off your work, mother; sit here by the window and tell
me where the desert of Tepantar in the fairy tale is.
    The shadow of the  rains has covered the day from end to end.
    The fierce lightning is scratching the sky with its nails.
    When the clouds rumble and it thunders, I love to be afraid
in my heart and cling to you.
    When the heavy rain patters for hours on the bamboo leaves,
and our windows shake and rattle at the gusts of wind, I like to
sit alone in the room, mother, with you, and hear you talk about
the desert of Tepantar in the fairy tale.
    Where is it, mother, on the shore of what sea, at the foot of
what hills, in the kingdom of what king?
    There are no hedges there to mark the fields, no footpath
across it by which the villagers reach their village in the
evening, or the woman who gathers dry sticks in the forest can
bring her load to the market. With patches of yellow grass in the
sand and only one tree where the pair of wise old birds have their
nest, lies the desert of Tepantar.
    I can imagine how, on just such a cloudy day, the young son
of the king is riding alone on a grey horse through the desert, in
search of the princess who lies imprisoned in the giant's palace
across that unknown water.
    When the haze of the rain comes down in the distant sky, and
lightning starts up like a sudden fit of pain, does he remember his
unhappy mother, abandoned by the king, sweeping the cow-stall and
wiping her eyes, while he rides through the desert of Tepantar in
the fairy tale?
    See, mother, it is almost dark before the day is over, and
thee are no travellers yonder on the village road.
    The shepherd boy has gone home early from the pasture, and men
have left their fields to sit on mats under the eaves of their
huts, watching the scowling clouds.
    Mother, I have left all my books on the shelf-do not ask me
to do my lessons now.
    When I grow up and am bid like my father, I shall learn all
that must be learnt.
    But just for today, tell me, mother, where the desert of
Tepantar in the fairy tale is."
154,The Last Bargain,"""Come and hire me,"" I cried, while in the morning I was walking on the stone-paved road.
    Sword in hand, the King came in his chariot.
    He held my hand and said, ""I will hire you with my power.""
    But his power counted for nought, and he went away in his chariot.

    In the heat of the midday the houses stood with shut doors.
    I wandered along the crooked lane.
    An old man came out with his bag of gold.
    He pondered and said, ""I will hire you with my money.""
    He weighed his coins one by one, but I turned away.

  It was evening. The garden hedge was all aflower.
  The fair maid came out and said, ""I will hire you with a smile.""
  Her smile paled and melted into tears, and she went back alone into the dark.

  The sun glistened on the sand, and the sea waves broke waywardly.
  A child sat playing with shells.
  He raised his head and seemed to know me, and said, ""I hire you with nothing.""
  From thenceforward that bargain struck in child's play made me a free man."
155,The Little Big Man,"I am small because I am a little child. I shall be big when I am
as old as my father is.
    My teacher will come and say, ""It is late, bring your slate
and your books.""
    I shall tell him, "" Do you not know I am as big as father? And
I must not have lessons any more.""
    My master will wonder and say, ""He can leave his books if he
likes, for he is grown up.""
    I shall dress myself and walk to the fair where the crowd is
thick.
    My uncle will come rushing up to me and say, ""You will get
lost, my boy; let me carry you.""
    I shall answer, ""Can't you see, uncle, I am as big as father?
I must go to the fair alone.""
    Uncle will say, ""Yes, he can go wherever he likes, for he is
grown up.""
    Mother will come from her bath when I am giving money to my
nurse, for I shall know how to open the box with my key.
    Mother will say, ""What are you about, naughty child?""
    I shall tell her, ""Mother, don't you know, I am as big as
father, and I must give silver to my nurse.""
    Mother will say to herself, ""He can give money to whom he
likes, for he is grown up.""
    In the holiday time in October father will come home and,
thinking that I am still a baby, will bring for me from the town
little shoes and small silken frocks.
    I shall say, ""Father, give them to my data, for I am as big
as you are.""
    Father will think and say, ""He can buy his own clothes if he
likes, for he is grown up."""
156,The Merchant,"Imagine, mother, that you are to stay at home and I am to travel
into strange lands.
    Imagine that my boat is ready at the landing fully laden.
    Now think well, mother, before you say what I shall bring for
you when I come back.
    Mother, do you want heaps and heaps of gold?
    There, by the banks of golden streams, fields are full of
golden harvest.
    And in the shade of the forest path the golden champ flower
drop on the ground.
    I will gather them all for you in many hundred baskets.
    Mother, do you want pearls big as the raindrops of autumn?
    I shall cross to the pearl island shore.
    There in the early morning light pearls tremble on the meadow
flowers, pearls drop on the grass, and pearls are scattered on the
sand in spray by the wild sea-waves.
    My brother shall have a pair of horses with wings to fly among
the clouds.
    For father I shall bring a magic pen that, without his
knowing, will write of itself.
    For you, mother, I must have the casket and jewel that cost
seven kings their kingdom."
157,The Rainy Day,"Sullen clouds are gathering fast over the black fringe of the
forest.
    O child, do not go out!
    The palm trees in a row by the lake are smiting their heads
against the dismal sky; the crows with their dragged wings are
silent on the tamarind branches, and the eastern bank of the river
is haunted by a deepening gloom.
    Our cow is lowing loud, ties at the fence.
    O child, wait here till I bring her into the stall.
    Men have crowded into the flooded field to catch the fishes
as they escape from the overflowing ponds; the rain-water is
running in rills through the narrow lanes like a laughing boy who
has run away from his mother to tease her.
    Listen, someone is shouting for the boatman at the ford.
    O child, the daylight is dim, and the crossing at the ferry
is closed.
    The sky seems to ride fast upon the madly rushing rain; the
water in the river is loud and impatient; women have hastened home
early from the Ganges with their filled pitchers.
    The evening lamps must be made ready.
    O child, do not go out!
    The road to the market is desolate, the lane to the river is
slippery. The wind is roaring and struggling among the bamboo
branches like a wild beast tangled in a net."
158,The Recall,"The night was dark when she went away, and the slept.
    The night is dark now, and I call for her, ""Come back, my
darling; the world is asleep; and no one would know, if you came
for a moment while stars are gazing at stars.""
    She went away when the trees were in bud and the spring was
young.
    Now the flowers are in high bloom and I call, ""Come back, my
darling. The children gather and scatter flowers in reckless sport.
And if you come and take one little blossom no one will miss it.""
    Those that used to play are playing still, so spendthrift is
life.
    I listen to their chatter and call, ""Come back, my darling,
for mother's heart is full to the brim with love, and if you come
to snatch only one little kiss from her no one will grudge it."""
159,The Sailor,"The boat of the boatman Madhu is moored at the wharf of Rajgunj.
    It is uselessly laden with jute, and has been lying there idle
for ever so long.
    If he would only lend me his boat, I should man her with a
hundred oars, and hoist sails, five or six or seven.
    I should never steer her to stupid markets.
    I should sail the seven seas and the thirteen rivers of
fairyland.
    But, mother, you won't weep for me in a corner.
    I am not going into the forest like Ramachandra to come back
only after fourteen years.
    I shall become the prince of the story, and fill my boat with
whatever I like.
    I shall take my friend Ashu with me. We shall sail merrily
across the ever seas and the thirteen rivers of fairyland.
    We shall set sail in the early morning light.
    When at noontide you are bathing at the pond, we shall be in
the land of a strange king.
    We shall pass the ford of Tirpurni, and leave behind us the
desert of Tepantar.
    When we come back it will be getting dark, and I shall tell
you of all that we have seen.
    I shall cross the seven seas and the thirteen rivers of
fairyland."
160,The Source,"The sleep that flits on baby's eyes-does anybody know from where
it comes? Yes, there is a rumour that it has its dwelling where,
in the fairy village among shadows of the forest dimly lit with
glow-worms, there hang two shy buds of enchantment. From there it
comes to kiss baby's eyes.
    The smile that flickers on baby's lips when he sleeps-does
anybody know where it was born? Yes, there is a rumour that a young
pale beam of a crescent moon touched the edge of a vanishing autumn
cloud, and there the smile was first born in the dream of a dew
washed morning-the smile that flickers on baby's lips when he
sleeps.
    The sweet, soft freshness hat blooms on baby's limbs-does
anybody know where it was hidden so long? Yes, when the mother was
a young girl it lay pervading her heart in tender and silent
mystery of love-the sweet, soft freshness that has bloomed on
baby's limbs."
161,The Sun of the First Day,"The sun of the first day
Put the question
To the new manifestation of life-
Who are you?
There was no answer.
Years passed by.

The last sun of the last day
Uttered the question
on the shore of the western sea
In the hush of evening-
Who are you?
No answer came again."
162,The Unheeded Pageant,"Ah, who was it coloured that little frock, my child, and covered
your sweet limbs with that little red tunic?
    You have come out in the morning to play in the courtyard,
tottering and tumbling as you run.
    But who was it coloured that little frock, my child?
    What is it makes you laugh, my little life-bud?
    Mother smiles at you standing on the threshold.
    She claps her hands and her bracelets jingle, and you dance
with your bamboo stick in your hand like a tiny little shepherd.
    But what is it makes you laugh, my little life-bud?
    O beggar, what do you bed for, clinging to your mother's neck
with both your hands?
    O greedy heart, shall I pluck the world like a fruit from the
sky to place it on your little rosy palm?
    O beggar, what are you begging for?
    The wind carries away in glee the tinkling of your anklet
bells.
    The sun smiles and watches your toilet.
    The sky watches over you when you sleep in your mother's arms,
and the morning comes tiptoe to your bed and kisses your eyes.
    The wind carried away in glee the tinkling of your anklet
bells.
    The fairy mistress of dreams is coming towards you, flying
through the twilight sky.
    The world-mother keeps her seat by you in your mother's heart.
    He who plays his music to the stars is standing at your window
with his flute.
    And the fairy mistress of dreams is coming towards you, flying
through the twilight sky."
163,The Wicked Postman,"Why do you sit there on the floor so quiet and silent, tell me,
mother dear?
    The rain is coming in through the open window, making you all
wet, and you don't mind it.
    Do you hear the gong striking four? It is time for my brother
to come home from school.
    What has happened to you that you look so strange?
    Haven't you got a letter from father today?
    I saw the postman bringing letters in his bag for almost
everybody in the town.
    Only father's letters he keeps to read himself. I am sure the
postman is a wicked man.
    But don't be unhappy about that, mother dear.
    Tomorrow is market day in the next village. You ask your maid
to buy some pens and papers.
    I myself will write all father's letters; you will not find
a single mistake.
    I shall write from A right up to K.
    But, mother, why do you smile?
    You don't believe that I can write as nicely as father does!
    But I shall rule my paper carefully, and write all the letters
beautifully big.
    When I finish my writing do you think I shall be so foolish
as father and drop it into the horrid postman's bag?
    I shall bring it to you myself without waiting, and letter by
letter help you to read my writing.
    I know the postman does not like to give you the really nice
letters."
164,Threshold,"I was not aware of the moment
when I first crossed the threshold of this life.

What was the power that made me open out into this vast mystery
like a bud in the forest at midnight!

When in the morning I looked upon the light
I felt in a moment that I was no stranger in this world,
that the inscrutable without name and form
had taken me in its arms in the form of my own mother.

Even so, in death the same unknown will appear as ever known to me.
And because I love this life,
I know I shall love death as well.

The child cries out
when from the right breast the mother takes it away,
in the very next moment to find in the left one its consolation."
165,Twelve O'Clock,"Mother, I do want to leave off my lessons now. I have been at my
book all the morning.
    You say it is only twelve o'clock. Suppose it isn't any later;
can't you ever think it is afternoon when it is only twelve
o'clock?
    I can easily imagine now that the sun has reached the edge of
that rice-field, and the old fisher-woman is gathering herbs for
her supper by the side of the pond.
    I can just shut my eyes and think that the shadows are growing
darker under the madar tree, and the water in the pond looks shiny
black.
    If twelve o'clock can come in the night, why can't the night
come when it is twelve o'clock?"
166,Unending Love,"I seem to have loved you in numberless forms, numberless times...
In life after life, in age after age, forever.
My spellbound heart has made and remade the necklace of songs,
That you take as a gift, wear round your neck in your many forms,
In life after life, in age after age, forever.

Whenever I hear old chronicles of love, it's age old pain,
It's ancient tale of being apart or together.
As I stare on and on into the past, in the end you emerge,
Clad in the light of a pole-star, piercing the darkness of time.
You become an image of what is remembered forever.

You and I have floated here on the stream that brings from the fount.
At the heart of time, love of one for another.
We have played along side millions of lovers,
Shared in the same shy sweetness of meeting,
the distressful tears of farewell,
Old love but in shapes that renew and renew forever."
167,Untimely Leave,"No more noisy, loud words from me---such is my master's will.
Henceforth I deal in whispers.
The speech of my heart will be carried on in murmurings of a song.

Men hasten to the King's market. All the buyers and sellers are there.
But I have my untimely leave in the middle of the day, in the thick of work.

Let then the flowers come out in my garden, though it is not their time;
and let the midday bees strike up their lazy hum.

Full many an hour have I spent in the strife of the good and the evil,
but now it is the pleasure of my playmate of the empty days to draw my heart on to him;
and I know not why is this sudden call to what useless inconsequence!"
168,Vocation,"When the gong sounds ten in the morning and I walk to school by our
lane.
    Every day I meet the hawker crying, ""Bangles, crystal
bangles!""
    There is nothing to hurry him on, there is no road he must
take, no place he must go to, no time when he must come home.
    I wish I were a hawker, spending my day in the road, crying,
""Bangles, crystal bangles!""
    When at four in the afternoon I come back from the school,
    I can see through the gate of that house the gardener digging
the ground.
    He does what he likes with his spade, he soils his clothes
with dust, nobody takes him to task if he gets baked in the sun or
gets wet.
    I wish I were a gardener digging away at the garden with
nobody to stop me from digging.
    Just as it gets dark in the evening and my mother sends me to
bed,
    I can see through my open window the watchman walking up and
down.
    The lane is dark and lonely, and the street-lamp stands like
a giant with one red eye in its head.
    The watchman swings his lantern and walks with his shadow at
his side, and never once goes to bed in his life.
    I wish I were a watchman walking the streets all night,
chasing the shadows with my lantern."
169,Waiting,"The song I came to sing
remains unsung to this day.
I have spent my days in stringing
and in unstringing my instrument.

The time has not come true,
the words have not been rightly set;
only there is the agony
of wishing in my heart.....

I have not seen his face,
nor have I listened to his voice;
only I have heard his gentle footsteps
from the road before my house.....

But the lamp has not been lit
and I cannot ask him into my house;
I live in the hope of meeting with him;
but this meeting is not yet."
